GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,10GAME_AVG_OFF_RATING,10GAME_AVG_DEF_RATING,START_POS_FLAG,END_POS_FLAG
21500180,1610612763,Grizzlies,MEM,Memphis,240:00:00,98.6,95,80.6,84,18.1,11,0.722,2.17,19.8,,0.745,,12.325,11.9,0.471,0.514,1,0.199,100.82,100.5,83.75,101,0.631,99.92,106.19,0,0
21500195,1610612763,Grizzlies,MEM,Memphis,240:00:00,89.6,90.1,99.3,98.9,-9.6,-8.8,0.594,1.12,16.2,0.19,0.744,0.457,18.583,18.7,0.439,0.503,1,0.199,92.08,92,76.67,91,0.454,102.03,104.3,0,0
21500211,1610612763,Grizzlies,MEM,Memphis,240:00:00,103.5,106.8,92,92.3,11.5,14.5,0.541,2.22,15.2,0.182,0.809,0.471,8.468,8.7,0.471,0.538,1,0.201,105.3,103.5,86.25,103,0.548,102.09,104.26,0,0
21500220,1610612763,Grizzlies,MEM,Memphis,240:00:00,104,105.2,96,95.9,8,9.3,0.538,1.24,16.4,0.256,0.818,0.54,17.326,17.5,0.506,0.566,1,0.198,97.5,97,80.83,97,0.529,101.82,100.78,0,0
21500233,1610612763,Grizzlies,MEM,Memphis,240:00:00,102.8,106.3,122.3,122.1,-19.5,-15.8,0.571,1.43,16.2,0.239,,,14.251,14.7,0.513,0.566,1,0.2,96.54,95,79.17,95,0.402,104.05,103.42,0,0
21500251,1610612763,Grizzlies,MEM,Memphis,240:00:00,88.6,91.1,81.5,84,7,7.1,0.559,0.73,13.8,,0.755,,25.029,25.7,0.444,0.495,1,0.197,103.46,100.5,83.75,101,0.537,103.37,101.6,0,0
21500266,1610612763,Grizzlies,MEM,Memphis,240:00:00,119.7,118.9,110,110.6,9.6,8.3,0.488,3.5,16.4,0.319,0.765,0.551,6.353,6.3,0.489,0.557,1,0.199,94.48,94.5,78.75,95,0.546,106.78,102.46,0,0
21500280,1610612763,Grizzlies,MEM,Memphis,240:00:00,89.2,87.4,110.8,110.8,-21.6,-23.4,0.633,1.73,15.7,,0.738,,11.828,11.6,0.388,0.456,1,0.202,92.96,94,78.33,95,0.372,104.66,102.9,0,0
21500299,1610612763,Grizzlies,MEM,Memphis,240:00:00,96.4,101.1,96.4,96.9,0,4.2,0.639,1.77,16.8,0.316,0.694,0.491,13.19,13.8,0.428,0.472,1,0.195,97.52,95,79.17,94,0.52,102.77,101.43,0,0
21500316,1610612763,Grizzlies,MEM,Memphis,240:00:00,92,93.6,130,131.6,-38.1,-38,0.424,0.88,11.6,0.26,0.667,0.438,16.722,17,0.426,0.485,1,0.197,95.9,94.5,78.75,94,0.279,99.55,102.71,0,0
21500322,1610612763,Grizzlies,MEM,Memphis,240:00:00,98.2,100,98.3,100,-0.1,0,0.561,1.35,17.2,,0.717,,17.948,18.3,0.489,0.496,1,0.199,94.16,92.5,77.08,93,0.527,100.05,104.31,0,0
21500338,1610612763,Grizzlies,MEM,Memphis,240:00:00,101.8,102.1,122.8,126.8,-21,-24.7,0.594,1.58,14.9,0.269,0.732,0.473,12.336,12.4,0.444,0.514,1,0.201,98.74,97,80.83,97,0.391,101.25,107.1,0,0
21500354,1610612763,Grizzlies,MEM,Memphis,240:00:00,105.3,111.5,109.7,114.9,-4.5,-3.4,0.575,1.64,19.1,,0.698,,15.191,16.1,0.565,0.583,1,0.196,91.64,87,72.5,87,0.491,101.72,109.36,0,0
21500362,1610612763,Grizzlies,MEM,Memphis,240:00:00,117.2,116.7,96.2,97.9,21,18.7,0.591,1.53,20.4,0.206,0.712,0.512,17.782,17.7,0.628,0.662,1,0.201,97.2,96.5,80.42,96,0.606,102.87,109.56,0,0
21500377,1610612763,Grizzlies,MEM,Memphis,240:00:00,84.7,88.5,97.6,102.1,-12.9,-13.5,0.844,1.59,20.4,0.245,,,16.946,17.7,0.454,0.481,1,0.194,100.34,96,80,96,0.444,101.09,107.56,0,0
21500394,1610612763,Grizzlies,MEM,Memphis,240:00:00,95.1,94.6,101.8,104.3,-6.8,-9.7,0.433,1.08,11.2,0.216,0.682,0.432,12.965,12.9,0.413,0.486,1,0.199,93.9,93,77.5,93,0.403,101.44,109.59,0,0
21500402,1610612763,Grizzlies,MEM,Memphis,240:00:00,101.9,104.3,91.3,91.3,10.6,13,0.568,1.91,16.9,0.292,0.731,0.52,11.672,12,0.476,0.52,1,0.198,93.12,92,76.67,92,0.626,99.98,107.66,0,0
21500419,1610612763,Grizzlies,MEM,Memphis,240:00:00,105.5,108.3,91.8,92.8,13.8,15.5,0.65,2.17,19.5,0.277,0.732,0.489,12.175,12.5,0.5,0.544,1,0.201,98.32,96.5,80.42,96,0.616,102.07,105.86,0,0
21500427,1610612763,Grizzlies,MEM,Memphis,240:00:00,101,102.2,106,112.4,-5,-10.1,0.364,1.2,11.1,0.205,,,11.101,11.2,0.479,0.529,1,0.196,92.22,89,74.17,89,0.486,102.18,107.41,0,0
21500443,1610612763,Grizzlies,MEM,Memphis,240:00:00,95.6,98.9,103.1,105.4,-7.5,-6.5,0.568,1.62,15.8,0.373,,,13.508,14,0.45,0.464,1,0.201,95.66,93,77.5,93,0.426,102.71,104.79,0,0
21500455,1610612763,Grizzlies,MEM,Memphis,240:00:00,119.6,117.9,101,101.1,18.6,16.8,0.667,2.73,23,0.211,0.625,0.457,11.742,11.6,0.6,0.624,1,0.199,94.38,95,79.17,95,0.648,104.5,104.9,0,0
21500471,1610612763,Grizzlies,MEM,Memphis,265:00:00,110.2,112.5,95.8,101.1,14.4,11.4,0.658,2.5,19.1,0.367,0.68,0.525,11.136,11.4,0.46,0.517,1,0.195,83.19,80.15,66.79,88,0.583,105.54,102.33,0,0
21500503,1610612763,Grizzlies,MEM,Memphis,265:00:00,89.3,91.6,96.5,96.8,-7.2,-5.3,0.515,1.31,13.9,0.204,0.729,0.451,13.342,13.7,0.451,0.471,1,0.193,87.29,86.04,71.7,95,0.438,103.55,100.52,0,0
21500519,1610612763,Grizzlies,MEM,Memphis,240:00:00,92.4,95.8,80,83,12.5,12.8,0.6,1.62,15.4,0.39,0.792,0.57,13.206,13.7,0.401,0.444,1,0.196,98,94.5,78.75,95,0.609,101.46,99.03,0,0
21500534,1610612763,Grizzlies,MEM,Memphis,240:00:00,94.4,97.9,111.4,116.7,-17,-18.8,0.6,2.63,16.2,0.263,0.633,0.434,8.035,8.3,0.428,0.467,1,0.201,100.04,96,80,96,0.413,102.4,100.49,0,0
21500542,1610612763,Grizzlies,MEM,Memphis,240:00:00,98.7,100,89,92.3,9.7,7.7,0.467,1.75,11.9,0.263,0.579,0.421,8.677,8.8,0.415,0.478,1,0.2,93.28,91,75.83,91,0.552,102.94,99.29,0,0
21500560,1610612763,Grizzlies,MEM,Memphis,240:00:00,99.4,100,95,98,4.4,2,0.387,0.57,8.9,0.463,0.704,0.583,20.669,20.8,0.393,0.497,1,0.202,102.36,100.5,83.75,101,0.498,102.51,99.96,0,0
21500572,1610612763,Grizzlies,MEM,Memphis,240:00:00,102.8,108.3,121.8,124.4,-19,-16.1,0.667,1.16,17.8,,0.5,,21.454,22.6,0.507,0.551,1,0.193,88.22,85,70.83,84,0.403,102.51,103.12,0,0
21500589,1610612763,Grizzlies,MEM,Memphis,240:00:00,105.1,113.2,110.4,111,-5.3,2.2,0.568,1.31,16.9,0.275,0.703,0.481,16.327,17.6,0.546,0.592,1,0.194,94.74,91,75.83,91,0.541,103.61,102.98,0,0
21500607,1610612763,Grizzlies,MEM,Memphis,240:00:00,115.2,117,102.6,108,12.5,9.1,0.615,2.67,19,0.319,0.744,0.522,10.063,10.2,0.506,0.551,1,0.195,91,88,73.33,88,0.541,105.42,103.24,0,0
21500618,1610612763,Grizzlies,MEM,Memphis,240:00:00,114.5,111,106.3,110,8.2,1,0.771,2.45,21.4,0.279,0.769,0.512,12.472,12.1,0.52,0.573,1,0.2,90.66,90.5,75.42,91,0.522,104.73,104.13,0,0
21500642,1610612763,Grizzlies,MEM,Memphis,240:00:00,108.8,113.3,110.5,112.2,-1.7,1.1,0.583,1.62,17.7,0.184,0.766,0.506,13.865,14.4,0.542,0.602,1,0.194,92.6,90,75,90,0.521,104.81,105.24,0,0
21500658,1610612763,Grizzlies,MEM,Memphis,240:00:00,109,109.8,115.4,116.5,-6.4,-6.7,0.595,1.57,17.6,0.273,0.735,0.474,15.106,15.2,0.525,0.569,1,0.199,92.26,91.5,76.25,92,0.439,106.63,107.21,0,0
21500670,1610612763,Grizzlies,MEM,Memphis,265:00:00,104.9,105.9,98.9,100,6,5.9,0.581,2.5,17.1,0.355,0.809,0.55,9.709,9.8,0.46,0.486,1,0.2,93.36,92.38,76.98,102,0.545,107.64,108.91,0,0
21500695,1610612763,Grizzlies,MEM,Memphis,240:00:00,113.4,115.7,92.3,94.3,21.1,21.4,0.737,2.55,21.9,0.279,0.627,0.468,12.115,12.4,0.538,0.58,1,0.196,90.34,88.5,73.75,89,0.597,109.42,106.67,0,0
21500712,1610612763,Grizzlies,MEM,Memphis,240:00:00,113.9,112,106.6,109.3,7.2,2.7,0.561,1.77,17.5,0.125,0.607,0.406,12.232,12,0.57,0.635,1,0.203,108,107.5,89.58,108,0.581,110.62,108.37,0,0
21500724,1610612763,Grizzlies,MEM,Memphis,240:00:00,122.3,119.6,101.9,105.6,20.4,14,0.628,1.93,22.5,0.167,0.696,0.512,15.569,15.2,0.669,0.697,1,0.2,91.58,91,75.83,92,0.624,112.58,109.13,0,0
21500756,1610612763,Grizzlies,MEM,Memphis,240:00:00,99.4,103.4,96.1,95.5,3.3,7.9,0.515,1.89,15.1,0.178,0.686,0.448,9.83,10.2,0.461,0.526,1,0.199,90.02,88.5,73.75,88,0.594,112.09,106.24,0,0
21500765,1610612763,Grizzlies,MEM,Memphis,265:00:00,107.7,112.2,114.5,115.2,-6.8,-2.9,0.614,2.45,19.8,,,,10.772,11.2,0.551,0.561,1,0.198,91.31,89.21,74.34,98,0.509,111.99,106.66,0,0
21500781,1610612763,Grizzlies,MEM,Memphis,265:00:00,100.6,106,108.9,110.9,-8.3,-4.9,0.419,1.13,14,0.267,0.745,0.511,15.186,16,0.541,0.562,1,0.198,94.26,91.02,75.85,100,0.459,110.89,106.95,0,0
21500793,1610612763,Grizzlies,MEM,Memphis,240:00:00,116.9,118.5,96.4,97.8,20.5,20.7,0.578,2.17,20.1,0.31,0.692,0.494,12.864,13,0.576,0.597,1,0.196,93.32,92,76.67,92,0.597,111.64,105.73,0,0
21500810,1610612763,Grizzlies,MEM,Memphis,240:00:00,112,110.1,104.4,107.2,7.6,2.9,0.425,1.21,13.6,0.289,,,14.386,14.1,0.53,0.578,1,0.201,98.48,98,81.67,99,0.521,111.32,105.23,0,0
21500829,1610612763,Grizzlies,MEM,Memphis,240:00:00,91.3,91.4,98.4,104.3,-7,-12.9,0.464,1,11.2,0.22,0.7,0.46,13.966,14,0.388,0.472,1,0.2,96.36,93.5,77.92,93,0.438,109.48,104.01,0,0
21500851,1610612763,Grizzlies,MEM,Memphis,240:00:00,130.9,133.3,125.9,124,5,9.4,0.542,2.89,19.6,0.279,0.709,0.52,9.206,9.4,0.641,0.655,1,0.199,96.14,96,80,96,0.578,112.22,106.41,0,0
21500868,1610612763,Grizzlies,MEM,Memphis,240:00:00,118.4,119.1,102,101.1,16.4,18.1,0.558,1.85,18.7,0.31,0.745,0.548,13.742,13.8,0.582,0.611,1,0.201,93.88,94,78.33,94,0.599,112.56,107.09,0,0
21500875,1610612763,Grizzlies,MEM,Memphis,240:00:00,106.6,108.2,114,113.3,-7.4,-5.1,0.469,1.88,12.3,0.212,0.617,0.404,8.042,8.2,0.438,0.538,1,0.201,98.44,98,81.67,98,0.475,112.18,107.49,0,0
21500888,1610612763,Grizzlies,MEM,Memphis,240:00:00,107.5,113.2,105,105.5,2.4,7.7,0.75,3,21.3,0.209,0.722,0.443,9.391,9.9,0.5,0.567,1,0.194,93.62,91,75.83,91,0.532,111.54,107.48,0,0
21500902,1610612763,Grizzlies,MEM,Memphis,240:00:00,104.5,106.1,98.2,100,6.3,6.1,0.571,1,15,0.348,0.556,0.451,20.096,20.4,0.475,0.556,1,0.197,99.66,98,81.67,98,0.536,111.81,107.93,0,0
21500918,1610612763,Grizzlies,MEM,Memphis,240:00:00,102.9,102.2,94.9,96.7,8,5.5,0.378,1.27,12.2,0.244,,,12.04,12,0.481,0.526,1,0.199,92.06,91.5,76.25,92,0.526,110.81,106.08,0,0
21500932,1610612763,Grizzlies,MEM,Memphis,240:00:00,108.1,108.7,120.8,117.2,-12.8,-8.5,0.531,1.7,14,0.255,0.711,0.449,10.808,10.9,0.463,0.529,1,0.199,91.36,92.5,77.08,92,0.393,111.08,106.71,0,0
21500938,1610612763,Grizzlies,MEM,Memphis,240:00:00,102.2,105,98.3,101,3.9,4,0.561,1.35,17,0.204,0.609,0.4,16.397,16.8,0.512,0.554,1,0.195,104.22,101.5,84.58,101,0.507,109.73,107.03,0,0
21500953,1610612763,Grizzlies,MEM,Memphis,240:00:00,95.4,99,112,118.4,-16.6,-19.4,0.625,1.05,14.6,0.382,0.72,0.543,18.879,19.6,0.423,0.492,1,0.201,102.1,97.5,81.25,97,0.411,108.62,108.15,0,0
21500967,1610612763,Grizzlies,MEM,Memphis,265:00:00,109.9,108,100,102.7,9.9,5.3,0.574,2.7,18.4,0.214,0.695,0.461,9.084,8.9,0.521,0.55,1,0.202,101.45,100.98,84.15,112,0.57,110.28,107.99,0,0
21500974,1610612763,Grizzlies,MEM,Memphis,240:00:00,85.4,88.3,100.6,101.1,-15.1,-12.8,0.455,0.94,11.3,0.385,0.808,0.573,16.468,17,0.379,0.41,1,0.2,95.82,94,78.33,94,0.384,105.78,105.7,0,0
21500992,1610612763,Grizzlies,MEM,Memphis,240:00:00,76.9,80.2,123.9,127.5,-46.9,-47.3,0.467,0.7,9.5,0.405,0.689,0.508,18.99,19.8,0.317,0.357,1,0.198,105.14,101.5,84.58,101,0.118,101.89,108.34,0,0
21501008,1610612763,Grizzlies,MEM,Memphis,240:00:00,113.4,120,124.4,126.7,-11,-6.7,0.5,1.69,15.3,0.517,,,13.65,14.4,0.46,0.494,1,0.191,93.44,90,75,90,0.416,103.07,109.68,0,0
21501017,1610612763,Grizzlies,MEM,Memphis,240:00:00,88.2,95.6,106.7,105.5,-18.4,-9.9,0.471,1,12.2,,,,16.414,17.8,0.386,0.432,1,0.194,93.74,90.5,75.42,90,0.357,101.31,109.68,0,0
21501035,1610612763,Grizzlies,MEM,Memphis,240:00:00,121.7,120.2,109.5,109.7,12.2,10.5,0.575,1.77,17.2,,0.816,,14.003,13.8,0.512,0.577,1,0.2,93,93.5,77.92,94,0.559,102.72,110.65,0,0
21501051,1610612763,Grizzlies,MEM,Memphis,240:00:00,101.6,104,98,98,3.6,6.1,0.462,1.38,13.9,0.245,0.765,0.5,12.826,13.1,0.478,0.524,1,0.198,100.16,99,82.5,99,0.489,102.9,110.78,0,0
21501055,1610612763,Grizzlies,MEM,Memphis,240:00:00,103,105.3,108.6,111.5,-5.6,-6.2,0.575,1.15,17.3,0.326,0.59,0.447,20.593,21.1,0.525,0.555,1,0.198,97.84,95.5,79.58,95,0.438,102.56,110.21,0,0
21501078,1610612763,Grizzlies,MEM,Memphis,240:00:00,113.4,115.6,121,120.9,-7.6,-5.3,0.523,2.09,18.7,0.244,,,11.993,12.2,0.572,0.586,1,0.197,91.32,90.5,75.42,90,0.449,103.62,112.2,0,0
21501100,1610612763,Grizzlies,MEM,Memphis,240:00:00,92,95.6,112,112.2,-20,-16.6,0.576,1.36,15,0.358,0.692,0.5,14.805,15.4,0.434,0.465,1,0.201,92.38,90.5,75.42,91,0.359,103.28,111.58,0,0
21501114,1610612763,Grizzlies,MEM,Memphis,240:00:00,108.4,111.7,116.5,117.2,-8.1,-5.5,0.439,1.8,13.3,0.431,0.659,0.525,10.322,10.6,0.463,0.491,1,0.2,95.22,93.5,77.92,94,0.453,103.65,113.03,0,0
21501132,1610612763,Grizzlies,MEM,Memphis,240:00:00,100.6,104.4,109.1,108.8,-8.5,-4.4,0.432,1.14,12.5,,0.667,,14.818,15.4,0.445,0.482,1,0.201,92.62,91,75.83,91,0.433,105.26,113.8,0,0
21501148,1610612763,Grizzlies,MEM,Memphis,240:00:00,104.5,109.2,119.3,121.4,-14.8,-12.2,0.537,1.57,16.1,0.365,0.706,0.534,13.667,14.3,0.506,0.533,1,0.201,101.1,98,81.67,98,0.43,108.16,113.19,0,0
21501158,1610612763,Grizzlies,MEM,Memphis,240:00:00,110.8,114.9,99.6,97.9,11.2,17,0.462,1.64,14.1,0.36,0.696,0.521,11.289,11.7,0.489,0.549,1,0.201,94.9,94,78.33,94,0.578,107.65,110.31,0,0
21501185,1610612763,Grizzlies,MEM,Memphis,240:00:00,96.2,102.2,114.2,113.2,-18,-11,0.486,1.13,13.2,0.382,0.778,0.538,15.515,16.5,0.443,0.481,1,0.197,93.42,91,75.83,91,0.343,108.31,111.08,0,0
21501190,1610612763,Grizzlies,MEM,Memphis,240:00:00,104.4,106.5,103.4,106.4,1,0.1,0.514,2.71,14.5,0.311,0.776,0.518,7.384,7.5,0.422,0.472,1,0.199,95.76,93.5,77.92,93,0.48,106.94,110.75,0,0
21501216,1610612763,Grizzlies,MEM,Memphis,240:00:00,88.3,94.4,126.1,122.2,-37.8,-27.8,0.457,1,12.9,0.358,0.75,0.517,16.814,18,0.436,0.456,1,0.198,91.2,89.5,74.58,89,0.279,105.98,113.17,0,0
21501227,1610612763,Grizzlies,MEM,Memphis,240:00:00,99,104,126.2,125,-27.2,-21,0.595,1.92,17.5,,0.674,,12.376,13,0.469,0.495,1,0.198,102.04,100,83.33,100,0.374,105.85,114.52,0,1
21500001,1610612737,Hawks,ATL,Atlanta,240:00:00,97.3,96.9,106.6,107.1,-9.3,-10.2,0.595,1.47,17.5,,0.556,,15.528,15.5,0.5,0.53,1,0.201,98.02,98,81.67,97,0.462,96.9,107.1,1,0
21500019,1610612737,Hawks,ATL,Atlanta,240:00:00,108.3,109.8,94.2,99,14.1,10.8,0.619,1.63,19.1,0.233,0.579,0.43,15.468,15.7,0.566,0.593,1,0.197,105.34,102,85,102,0.59,103.35,103.05,0,0
21500026,1610612737,Hawks,ATL,Atlanta,240:00:00,97.3,99,93.3,94.9,4,4,0.639,1.53,17.6,,,,15.048,15.3,0.482,0.523,1,0.201,100.2,98.5,82.08,98,0.525,101.9,100.3333333,0,0
21500039,1610612737,Hawks,ATL,Atlanta,240:00:00,97.8,98.9,96.2,95.8,1.5,3.1,0.595,2,17.3,0.231,0.778,0.509,11.439,11.6,0.46,0.499,1,0.202,95.88,95.5,79.58,95,0.501,101.15,99.2,0,0
21500055,1610612737,Hawks,ATL,Atlanta,240:00:00,98.3,100,92.9,94.8,5.4,5.2,0.676,1.56,17.8,0.339,,,16.051,16.3,0.45,0.492,1,0.195,99.36,97.5,81.25,98,0.562,100.92,98.32,0,0
21500062,1610612737,Hawks,ATL,Atlanta,240:00:00,105.7,108.6,92.8,92.6,12.9,16,0.73,1.8,21,0.268,0.638,0.466,15.697,16.1,0.539,0.583,1,0.199,94.64,93.5,77.92,93,0.595,102.2,97.36666667,0,0
21500081,1610612737,Hawks,ATL,Atlanta,240:00:00,119.3,118.6,113.2,112.7,6.1,5.9,0.732,2,21.8,0.211,0.837,0.543,14.793,14.7,0.591,0.655,1,0.201,101.48,102,85,102,0.545,104.5428571,99.55714286,0,0
21500086,1610612737,Hawks,ATL,Atlanta,240:00:00,111.1,114,96.6,99,14.5,15,0.86,2.64,24.7,0.306,0.714,0.495,13.645,14,0.538,0.578,1,0.201,102.54,100,83.33,100,0.572,105.725,99.4875,0,0
21500101,1610612737,Hawks,ATL,Atlanta,240:00:00,104.8,109.2,116.2,118.2,-11.4,-9,0.682,1.76,22,0.186,0.684,0.42,16.654,17.3,0.587,0.601,1,0.198,101.38,98.5,82.08,98,0.457,106.1111111,101.5666667,0,0
21500117,1610612737,Hawks,ATL,Atlanta,240:00:00,108.1,108.2,97.4,101,10.7,7.1,0.619,2,19.7,0.244,0.755,0.511,13.26,13.3,0.547,0.57,1,0.198,99.32,97.5,81.25,98,0.608,106.32,101.51,0,0
21500129,1610612737,Hawks,ATL,Atlanta,240:00:00,96.1,97.9,104.7,110.4,-8.6,-12.5,0.722,1.53,20.3,0.19,0.59,0.427,17.562,17.9,0.513,0.548,1,0.198,99.04,95.5,79.58,95,0.448,106.42,101.84,0,0
21500148,1610612737,Hawks,ATL,Atlanta,240:00:00,106.1,105.5,103.8,106.6,2.3,-1.1,0.703,1.73,20.9,0.256,0.667,0.451,16.578,16.5,0.539,0.575,1,0.201,91.98,91,75.83,91,0.509,105.99,102.6,0,0
21500159,1610612737,Hawks,ATL,Atlanta,240:00:00,93.5,94.6,97.1,95.7,-3.6,-1.1,0.667,1.1,17.7,0.217,,,21.24,21.5,0.513,0.536,1,0.2,93.44,93.5,77.92,93,0.465,105.55,102.68,0,0
21500169,1610612737,Hawks,ATL,Atlanta,240:00:00,103.5,103,95.2,97,8.3,6,0.605,1.92,17.1,0.255,0.68,0.457,12.053,12,0.478,0.517,1,0.199,100.74,100,83.33,100,0.528,105.96,102.8,0,0
21500191,1610612737,Hawks,ATL,Atlanta,240:00:00,100,102.1,113.1,113.5,-13.1,-11.4,0.688,1.83,16.8,0.255,0.689,0.45,12.371,12.6,0.436,0.5,1,0.198,96.68,95.5,79.58,95,0.41,106.17,104.67,0,0
21500210,1610612737,Hawks,ATL,Atlanta,240:00:00,115.6,121,96.6,99,19,22,0.733,1.57,23,,0.75,,20.061,21,0.638,0.675,1,0.195,102.56,99,82.5,100,0.625,107.41,105.31,0,0
21500222,1610612737,Hawks,ATL,Atlanta,240:00:00,98.5,97.9,98.3,103.1,0.3,-5.2,0.452,1,11.2,,0.755,,14.523,14.4,0.427,0.488,1,0.199,98.58,96.5,80.42,97,0.469,105.34,104.35,0,0
21500233,1610612737,Hawks,ATL,Atlanta,240:00:00,122.3,122.1,102.8,106.3,19.5,15.8,0.714,2.5,19.9,,0.761,,10.544,10.5,0.56,0.638,1,0.2,96.54,95,79.17,95,0.598,106.15,105.08,0,0
21500242,1610612737,Hawks,ATL,Atlanta,240:00:00,89.1,91.7,110.4,111.3,-21.3,-19.7,0.757,1.56,20.2,0.283,0.711,0.48,18.233,18.8,0.46,0.475,1,0.199,98.26,96.5,80.42,96,0.392,104.4,104.39,0,0
21500256,1610612737,Hawks,ATL,Atlanta,240:00:00,107.3,107.1,97.4,100,9.9,7.1,0.59,1.64,16.9,0.288,0.69,0.5,14.17,14.1,0.489,0.536,1,0.197,100.74,99.5,82.92,99,0.561,104.29,104.29,0,0
21500272,1610612737,Hawks,ATL,Atlanta,240:00:00,89.5,93.5,101.5,102.1,-12,-8.6,0.667,1.83,16.8,0.271,0.723,0.472,12.495,13,0.411,0.443,1,0.198,95.3,93,77.5,92,0.421,103.85,103.46,0,0
21500286,1610612737,Hawks,ATL,Atlanta,240:00:00,110.1,108.7,93.8,94.6,16.3,14.1,0.649,1.41,19.4,0.256,0.667,0.495,18.722,18.5,0.568,0.604,1,0.2,91.76,92,76.67,92,0.619,104.17,102.26,0,0
21500328,1610612737,Hawks,ATL,Atlanta,240:00:00,100.1,102.1,97.6,99,2.5,3.1,0.667,1.73,20,0.244,0.656,0.486,15.319,15.6,0.519,0.551,1,0.198,97.64,96,80,96,0.579,104.92,102.59,0,0
21500331,1610612737,Hawks,ATL,Atlanta,240:00:00,100.9,100,112.1,111.5,-11.2,-11.5,0.6,2.1,17.6,,0.682,,10.739,10.6,0.513,0.533,1,0.2,94.28,95,79.17,94,0.419,104.62,104.04,0,0
21500347,1610612737,Hawks,ATL,Atlanta,240:00:00,80.4,80.4,102.3,106.2,-21.9,-25.8,0.7,1.24,16.8,0.151,0.711,0.385,17.519,17.5,0.406,0.448,1,0.2,98.86,97,80.83,97,0.355,102.45,103.31,0,0
21500360,1610612737,Hawks,ATL,Atlanta,240:00:00,90.2,90.7,101.4,105.3,-11.3,-14.5,0.758,1.79,19.3,0.212,0.64,0.422,14.344,14.4,0.44,0.486,1,0.201,98.1,96,80,97,0.416,99.42,103.94,0,0
21500376,1610612737,Hawks,ATL,Atlanta,240:00:00,128.9,129.6,103.4,110.4,25.5,19.2,0.667,2.67,24.1,0.161,0.658,0.435,12.175,12.2,0.679,0.717,1,0.199,100.56,97,80.83,98,0.648,102.59,104.67,0,0
21500389,1610612737,Hawks,ATL,Atlanta,240:00:00,104,103.8,94.7,97.1,9.3,6.7,0.561,1.77,16.8,0.235,0.804,0.505,12.409,12.4,0.489,0.541,1,0.199,105.7,104.5,87.08,105,0.565,100.76,103.75,0,0
21500407,1610612737,Hawks,ATL,Atlanta,240:00:00,104.3,108.4,103.6,105.3,0.7,3.2,0.641,1.25,19,0.286,0.756,0.529,20.243,21.1,0.571,0.593,1,0.195,97.68,95,79.17,95,0.481,102.43,103.15,0,0
21500413,1610612737,Hawks,ATL,Atlanta,240:00:00,108.9,110.4,101.4,102.1,7.5,8.3,0.568,2.1,17.5,0.119,0.667,0.411,10.275,10.4,0.539,0.593,1,0.199,96.5,95.5,79.58,96,0.53,102.76,103.36,0,0
21500429,1610612737,Hawks,ATL,Atlanta,240:00:00,104.1,108.1,95.7,101,8.4,7.1,0.581,1.67,18.1,,0.667,,14.591,15.2,0.517,0.547,1,0.195,103.66,99,82.5,99,0.564,104.22,103.25,0,0
21500442,1610612737,Hawks,ATL,Atlanta,240:00:00,123.3,124.5,98.5,104.3,24.7,20.2,0.702,3.67,23.9,,,,9.482,9.6,0.58,0.61,1,0.2,97.2,94,78.33,94,0.599,105.8,104.22,0,0
21500459,1610612737,Hawks,ATL,Atlanta,240:00:00,87.9,92.6,94,96.9,-6.1,-4.3,0.516,0.73,13,0.304,0.698,0.515,22.222,23.4,0.459,0.512,1,0.198,98.96,95,79.17,94,0.523,104.85,104.01,0,0
21500470,1610612737,Hawks,ATL,Atlanta,240:00:00,115.2,119.8,112.6,111.7,2.7,8.2,0.628,2.25,18.1,0.322,0.744,0.49,11.429,11.9,0.505,0.55,1,0.197,103.58,102,85,101,0.501,106.83,104.03,0,0
21500506,1610612737,Hawks,ATL,Atlanta,240:00:00,97.2,102.1,113.1,118.1,-15.9,-16,0.703,1.73,19.4,0.28,0.578,0.421,15.03,15.8,0.488,0.523,1,0.199,98.98,94.5,78.75,95,0.435,109,105.22,0,0
21500521,1610612737,Hawks,ATL,Atlanta,240:00:00,107,112.2,115.6,117.6,-8.6,-5.4,0.595,1.69,16.9,0.309,0.636,0.455,13.777,14.4,0.511,0.53,1,0.196,93.46,90.5,75.42,90,0.399,111.15,106.45,0,0
21500536,1610612737,Hawks,ATL,Atlanta,240:00:00,121.9,122.3,93.3,95.1,28.6,27.2,0.735,2.12,23.5,0.326,0.698,0.525,16.447,16.5,0.603,0.628,1,0.198,104.18,103,85.83,103,0.662,110.42,104.92,0,0
21500551,1610612737,Hawks,ATL,Atlanta,240:00:00,110.5,115.4,98.5,99.1,12,16.3,0.673,2.06,22.1,0.234,0.667,0.459,14.733,15.4,0.574,0.596,1,0.196,107.62,105,87.5,104,0.597,111.58,105.12,0,0
